timeindex,wind-profile-LA,pv-profile-LA,wind-profile-KH,pv-profile-KH,wind-profile-MM,pv-profile-MM,wind-profile-TH,pv-profile-TH,wind-profile-VN,pv-profile-VN
2050-08-23T04:00:00Z,0.02,0.594,0,0.417,0.03,0.449,0.001,0.438,0,0.445
2050-08-23T05:00:00Z,0.017,0.555,0,0.41,0.034,0.444,0.003,0.449,0.001,0.448
2050-08-23T06:00:00Z,0.016,0.481,0,0.315,0.041,0.408,0.007,0.421,0.004,0.397
2050-08-23T07:00:00Z,0.013,0.369,0,0.253,0.052,0.361,0.009,0.323,0.009,0.315
2050-08-23T08:00:00Z,0.01,0.237,0,0.18,0.065,0.289,0.011,0.185,0.02,0.195
2050-08-23T09:00:00Z,0.005,0.136,0.001,0.098,0.088,0.191,0.012,0.098,0.036,0.098
2050-08-23T10:00:00Z,0.011,0.041,0.002,0.021,0.124,0.086,0.013,0.036,0.044,0.015
2050-08-23T11:00:00Z,0.022,0,0.009,0,0.15,0.009,0.014,0,0.035,0
2050-08-23T12:00:00Z,0.032,0,0.028,0,0.186,0,0.017,0,0.026,0
2050-08-23T13:00:00Z,0.044,0,0.045,0,0.207,0,0.025,0,0.038,0
2050-08-23T14:00:00Z,0.059,0,0.061,0,0.197,0,0.036,0,0.023,0
2050-08-23T15:00:00Z,0.076,0,0.071,0,0.17,0,0.055,0,0.014,0
2050-08-23T16:00:00Z,0.073,0,0.081,0,0.151,0,0.074,0,0.017,0
2050-08-23T17:00:00Z,0.058,0,0.071,0,0.13,0,0.084,0,0.026,0
2050-08-23T18:00:00Z,0.048,0,0.066,0,0.103,0,0.084,0,0.018,0
2050-08-23T19:00:00Z,0.041,0,0.063,0,0.076,0,0.076,0,0.012,0
2050-08-23T20:00:00Z,0.033,0,0.066,0,0.055,0,0.063,0,0.022,0
2050-08-23T21:00:00Z,0.027,0,0.066,0,0.034,0,0.046,0,0.028,0
2050-08-23T22:00:00Z,0.022,0,0.074,0,0.011,0,0.034,0,0.037,0
2050-08-23T23:00:00Z,0.013,0.036,0.047,0.013,0.002,0.003,0.022,0.016,0.025,0.062
2050-08-24T00:00:00Z,0.002,0.134,0.004,0.076,0.002,0.068,0.005,0.123,0.031,0.19
2050-08-24T01:00:00Z,0.002,0.221,0.003,0.143,0.007,0.206,0.012,0.254,0.034,0.327
2050-08-24T02:00:00Z,0.002,0.285,0.001,0.175,0.013,0.378,0.035,0.396,0.018,0.438
2050-08-24T03:00:00Z,0.002,0.349,0.001,0.208,0.018,0.482,0.055,0.517,0.013,0.495
2050-08-24T04:00:00Z,0.001,0.365,0.002,0.248,0.026,0.534,0.061,0.594,0.021,0.535
2050-08-24T05:00:00Z,0.001,0.382,0.005,0.242,0.034,0.559,0.045,0.609,0.025,0.525
2050-08-24T06:00:00Z,0,0.405,0.008,0.195,0.042,0.529,0.026,0.549,0.029,0.47
2050-08-24T07:00:00Z,0,0.365,0.016,0.154,0.047,0.444,0.013,0.451,0.037,0.4
2050-08-24T08:00:00Z,0,0.252,0.024,0.107,0.051,0.316,0.006,0.34,0.045,0.276
2050-08-24T09:00:00Z,0,0.125,0.032,0.05,0.064,0.183,0.006,0.209,0.045,0.135
2050-08-24T10:00:00Z,0,0.032,0.034,0.012,0.082,0.084,0.008,0.081,0.032,0.018
2050-08-24T11:00:00Z,0,0,0.069,0,0.101,0.01,0.011,0.001,0.014,0
2050-08-24T12:00:00Z,0,0,0.09,0,0.151,0,0.014,0,0.004,0
2050-08-24T13:00:00Z,0,0,0.086,0,0.221,0,0.014,0,0.004,0
2050-08-24T14:00:00Z,0,0,0.082,0,0.264,0,0.012,0,0.004,0
2050-08-24T15:00:00Z,0,0,0.072,0,0.253,0,0.004,0,0.003,0
2050-08-24T16:00:00Z,0,0,0.067,0,0.228,0,0.001,0,0.002,0
2050-08-24T17:00:00Z,0.001,0,0.049,0,0.199,0,0.002,0,0.002,0
2050-08-24T18:00:00Z,0.006,0,0.02,0,0.171,0,0.006,0,0.002,0
2050-08-24T19:00:00Z,0.016,0,0.012,0,0.151,0,0.009,0,0.003,0
2050-08-24T20:00:00Z,0.022,0,0.009,0,0.136,0,0.009,0,0.003,0
2050-08-24T21:00:00Z,0.017,0,0.005,0,0.111,0,0.008,0,0.002,0
2050-08-24T22:00:00Z,0.004,0,0.002,0,0.087,0,0.006,0,0.002,0
2050-08-24T23:00:00Z,0,0.009,0,0.014,0.067,0.004,0.002,0.022,0,0.06
2050-08-25T00:00:00Z,0.001,0.056,0.001,0.058,0.036,0.083,0,0.158,0,0.186
2050-08-25T01:00:00Z,0.005,0.129,0.003,0.104,0.059,0.2,0,0.299,0,0.344
2050-08-25T02:00:00Z,0.002,0.237,0.003,0.152,0.079,0.323,0.003,0.392,0,0.466
2050-08-25T03:00:00Z,0,0.296,0.001,0.19,0.073,0.404,0.008,0.434,0,0.531
2050-08-25T04:00:00Z,0,0.293,0.002,0.22,0.068,0.451,0.006,0.457,0,0.531
2050-08-25T05:00:00Z,0,0.293,0.006,0.225,0.07,0.475,0.003,0.46,0.002,0.497
2050-08-25T06:00:00Z,0,0.315,0.011,0.198,0.077,0.456,0.001,0.416,0.006,0.391
2050-08-25T07:00:00Z,0,0.292,0.009,0.153,0.083,0.411,0,0.344,0.014,0.298
2050-08-25T08:00:00Z,0,0.219,0.005,0.094,0.083,0.332,0,0.252,0.025,0.187
2050-08-25T09:00:00Z,0,0.124,0.009,0.041,0.085,0.205,0,0.154,0.03,0.089
2050-08-25T10:00:00Z,0,0.036,0.014,0.008,0.103,0.088,0,0.052,0.025,0.013
2050-08-25T11:00:00Z,0.001,0,0.023,0,0.121,0.007,0,0,0.035,0
2050-08-25T12:00:00Z,0.005,0,0.034,0,0.155,0,0,0,0.051,0
2050-08-25T13:00:00Z,0.01,0,0.053,0,0.176,0,0.001,0,0.06,0
2050-08-25T14:00:00Z,0.016,0,0.084,0,0.173,0,0.003,0,0.059,0
2050-08-25T15:00:00Z,0.023,0,0.103,0,0.159,0,0.015,0,0.05,0
2050-08-25T16:00:00Z,0.033,0,0.069,0,0.154,0,0.041,0,0.017,0
2050-08-25T17:00:00Z,0.031,0,0.042,0,0.144,0,0.068,0,0.003,0
2050-08-25T18:00:00Z,0.022,0,0.048,0,0.13,0,0.076,0,0.001,0
2050-08-25T19:00:00Z,0.017,0,0.054,0,0.119,0,0.061,0,0,0
2050-08-25T20:00:00Z,0.027,0,0.061,0,0.108,0,0.047,0,0,0
2050-08-25T21:00:00Z,0.051,0,0.067,0,0.102,0,0.044,0,0,0
2050-08-25T22:00:00Z,0.076,0,0.056,0,0.1,0,0.037,0,0,0
2050-08-25T23:00:00Z,0.053,0.04,0.043,0.019,0.085,0.003,0.033,0.005,0,0.051
2050-08-26T00:00:00Z,0.009,0.166,0.012,0.097,0.042,0.065,0.023,0.049,0,0.163
2050-08-26T01:00:00Z,0.034,0.313,0.022,0.175,0.035,0.141,0.033,0.113,0.002,0.263
2050-08-26T02:00:00Z,0.069,0.447,0.023,0.233,0.016,0.207,0.039,0.174,0.009,0.314
2050-08-26T03:00:00Z,0.074,0.558,0.018,0.269,0.004,0.27,0.022,0.241,0.034,0.322
2050-08-26T04:00:00Z,0.066,0.62,0.011,0.272,0.003,0.338,0.006,0.291,0.077,0.3
2050-08-26T05:00:00Z,0.06,0.61,0.008,0.262,0.005,0.401,0.001,0.285,0.119,0.271
2050-08-26T06:00:00Z,0.053,0.492,0.007,0.26,0.008,0.427,0.001,0.274,0.141,0.232
2050-08-26T07:00:00Z,0.049,0.418,0.007,0.266,0.012,0.394,0.001,0.235,0.149,0.179
2050-08-26T08:00:00Z,0.045,0.3,0.007,0.204,0.017,0.303,0,0.165,0.142,0.12
2050-08-26T09:00:00Z,0.035,0.181,0.008,0.101,0.026,0.161,0,0.096,0.119,0.06
2050-08-26T10:00:00Z,0.037,0.062,0.013,0.018,0.037,0.052,0.001,0.031,0.081,0.008
2050-08-26T11:00:00Z,0.066,0,0.051,0,0.048,0.003,0.003,0,0.054,0
2050-08-26T12:00:00Z,0.077,0,0.078,0,0.063,0,0.008,0,0.051,0
2050-08-26T13:00:00Z,0.071,0,0.094,0,0.073,0,0.015,0,0.073,0
2050-08-26T14:00:00Z,0.068,0,0.09,0,0.072,0,0.027,0,0.064,0
2050-08-26T15:00:00Z,0.068,0,0.093,0,0.068,0,0.041,0,0.045,0
2050-08-26T16:00:00Z,0.054,0,0.099,0,0.066,0,0.058,0,0.025,0
2050-08-26T17:00:00Z,0.051,0,0.112,0,0.064,0,0.078,0,0.011,0
2050-08-26T18:00:00Z,0.035,0,0.118,0,0.058,0,0.093,0,0.008,0
2050-08-26T19:00:00Z,0.019,0,0.116,0,0.043,0,0.095,0,0.009,0
2050-08-26T20:00:00Z,0.019,0,0.118,0,0.03,0,0.079,0,0.012,0
2050-08-26T21:00:00Z,0.022,0,0.112,0,0.029,0,0.046,0,0.025,0
2050-08-26T22:00:00Z,0.025,0,0.074,0,0.043,0,0.02,0,0.023,0
2050-08-26T23:00:00Z,0.014,0.048,0.018,0.017,0.06,0.003,0.007,0.014,0.018,0.054
2050-08-27T00:00:00Z,0.019,0.2,0.007,0.081,0.043,0.069,0.001,0.111,0.045,0.17
2050-08-27T01:00:00Z,0.043,0.373,0.003,0.153,0.05,0.173,0,0.23,0.025,0.278
2050-08-27T02:00:00Z,0.061,0.509,0.001,0.223,0.072,0.268,0,0.334,0.005,0.36
2050-08-27T03:00:00Z,0.091,0.587,0.001,0.267,0.106,0.348,0,0.415,0,0.388
2050-08-27T04:00:00Z,0.123,0.607,0.002,0.284,0.15,0.405,0,0.461,0,0.374
2050-08-27T05:00:00Z,0.142,0.565,0.004,0.284,0.206,0.44,0,0.466,0,0.318
2050-08-27T06:00:00Z,0.141,0.44,0.002,0.289,0.27,0.447,0,0.445,0.001,0.258
2050-08-27T07:00:00Z,0.115,0.343,0.001,0.224,0.356,0.417,0,0.377,0.012,0.189
2050-08-27T08:00:00Z,0.07,0.226,0,0.186,0.472,0.334,0,0.281,0.044,0.119
2050-08-27T09:00:00Z,0.035,0.124,0,0.135,0.547,0.223,0,0.161,0.081,0.061
2050-08-27T10:00:00Z,0.031,0.041,0.001,0.037,0.496,0.102,0,0.061,0.075,0.008
2050-08-27T11:00:00Z,0.046,0,0.002,0,0.437,0.009,0,0.001,0.073,0
2050-08-27T12:00:00Z,0.064,0,0.003,0,0.449,0,0.002,0,0.069,0
2050-08-27T13:00:00Z,0.069,0,0.004,0,0.472,0,0.018,0,0.038,0
2050-08-27T14:00:00Z,0.067,0,0.004,0,0.491,0,0.057,0,0.026,0
2050-08-27T15:00:00Z,0.054,0,0.003,0,0.498,0,0.086,0,0.015,0
2050-08-27T16:00:00Z,0.05,0,0.001,0,0.531,0,0.092,0,0.011,0
2050-08-27T17:00:00Z,0.047,0,0.002,0,0.522,0,0.084,0,0.014,0
2050-08-27T18:00:00Z,0.034,0,0.01,0,0.484,0,0.068,0,0.018,0
2050-08-27T19:00:00Z,0.025,0,0.016,0,0.425,0,0.048,0,0.027,0
2050-08-27T20:00:00Z,0.016,0,0.03,0,0.323,0,0.032,0,0.042,0
2050-08-27T21:00:00Z,0.009,0,0.05,0,0.221,0,0.026,0,0.039,0
2050-08-27T22:00:00Z,0.006,0,0.059,0,0.164,0,0.026,0,0.035,0
2050-08-27T23:00:00Z,0.004,0.033,0.038,0.031,0.133,0.001,0.024,0.011,0.04,0.033
2050-08-28T00:00:00Z,0.003,0.148,0.025,0.098,0.08,0.052,0.016,0.109,0.071,0.118
2050-08-28T01:00:00Z,0.012,0.314,0.022,0.153,0.078,0.138,0.019,0.285,0.048,0.218
2050-08-28T02:00:00Z,0.01,0.454,0.022,0.219,0.104,0.235,0.017,0.407,0.011,0.294
2050-08-28T03:00:00Z,0.011,0.552,0.013,0.311,0.099,0.334,0.017,0.442,0.001,0.358
2050-08-28T04:00:00Z,0.016,0.532,0.006,0.391,0.076,0.389,0.017,0.465,0,0.379
2050-08-28T05:00:00Z,0.016,0.418,0.003,0.41,0.061,0.395,0.016,0.445,0,0.358
2050-08-28T06:00:00Z,0.011,0.294,0.006,0.401,0.055,0.393,0.016,0.399,0,0.299
2050-08-28T07:00:00Z,0.006,0.179,0.011,0.347,0.055,0.359,0.017,0.314,0.004,0.218
2050-08-28T08:00:00Z,0.008,0.088,0.008,0.227,0.073,0.262,0.013,0.204,0.029,0.129
2050-08-28T09:00:00Z,0.016,0.035,0.009,0.097,0.105,0.163,0.01,0.102,0.054,0.055
2050-08-28T10:00:00Z,0.016,0.008,0.015,0.021,0.133,0.073,0.01,0.027,0.073,0.005
2050-08-28T11:00:00Z,0.021,0,0.041,0,0.151,0.007,0.017,0,0.094,0
2050-08-28T12:00:00Z,0.042,0,0.074,0,0.184,0,0.035,0,0.082,0
2050-08-28T13:00:00Z,0.07,0,0.1,0,0.193,0,0.058,0,0.059,0
2050-08-28T14:00:00Z,0.139,0,0.093,0,0.178,0,0.084,0,0.05,0
2050-08-28T15:00:00Z,0.174,0,0.086,0,0.148,0,0.098,0,0.048,0
2050-08-28T16:00:00Z,0.129,0,0.084,0,0.128,0,0.104,0,0.042,0
2050-08-28T17:00:00Z,0.093,0,0.087,0,0.11,0,0.111,0,0.035,0
2050-08-28T18:00:00Z,0.095,0,0.106,0,0.084,0,0.089,0,0.037,0
2050-08-28T19:00:00Z,0.101,0,0.153,0,0.053,0,0.033,0,0.045,0
2050-08-28T20:00:00Z,0.108,0,0.171,0,0.028,0,0.008,0,0.042,0
2050-08-28T21:00:00Z,0.154,0,0.147,0,0.027,0,0.007,0,0.032,0
2050-08-28T22:00:00Z,0.288,0,0.086,0,0.043,0,0.018,0,0.028,0
2050-08-28T23:00:00Z,0.326,0.009,0.057,0.017,0.069,0.003,0.039,0.008,0.008,0.031
2050-08-29T00:00:00Z,0.284,0.064,0.028,0.084,0.058,0.083,0.038,0.062,0.003,0.095
2050-08-29T01:00:00Z,0.237,0.143,0.071,0.169,0.101,0.21,0.03,0.141,0.002,0.165
2050-08-29T02:00:00Z,0.217,0.228,0.084,0.262,0.169,0.308,0.044,0.221,0,0.248
2050-08-29T03:00:00Z,0.217,0.287,0.084,0.329,0.19,0.356,0.069,0.31,0,0.314
2050-08-29T04:00:00Z,0.199,0.316,0.078,0.35,0.175,0.368,0.095,0.35,0.001,0.338
2050-08-29T05:00:00Z,0.148,0.323,0.054,0.347,0.161,0.304,0.101,0.325,0.001,0.313
2050-08-29T06:00:00Z,0.104,0.297,0.032,0.3,0.173,0.236,0.094,0.287,0.004,0.257
2050-08-29T07:00:00Z,0.073,0.246,0.015,0.211,0.203,0.183,0.077,0.238,0.011,0.201
2050-08-29T08:00:00Z,0.044,0.167,0.012,0.12,0.23,0.132,0.064,0.15,0.025,0.132
2050-08-29T09:00:00Z,0.047,0.101,0.011,0.049,0.233,0.086,0.061,0.082,0.034,0.061
2050-08-29T10:00:00Z,0.054,0.035,0.006,0.013,0.22,0.031,0.076,0.023,0.049,0.008
2050-08-29T11:00:00Z,0.092,0,0.008,0,0.225,0.002,0.118,0,0.075,0
2050-08-29T12:00:00Z,0.102,0,0.007,0,0.257,0,0.195,0,0.052,0
2050-08-29T13:00:00Z,0.091,0,0.011,0,0.286,0,0.26,0,0.038,0
2050-08-29T14:00:00Z,0.079,0,0.026,0,0.311,0,0.298,0,0.02,0
2050-08-29T15:00:00Z,0.072,0,0.033,0,0.341,0,0.324,0,0.008,0
2050-08-29T16:00:00Z,0.078,0,0.009,0,0.356,0,0.288,0,0.002,0
2050-08-29T17:00:00Z,0.084,0,0.004,0,0.34,0,0.241,0,0,0
2050-08-29T18:00:00Z,0.084,0,0.001,0,0.302,0,0.252,0,0,0
2050-08-29T19:00:00Z,0.076,0,0,0,0.259,0,0.348,0,0.001,0
2050-08-29T20:00:00Z,0.058,0,0.003,0,0.226,0,0.358,0,0.007,0
2050-08-29T21:00:00Z,0.054,0,0.005,0,0.212,0,0.345,0,0.021,0
2050-08-29T22:00:00Z,0.048,0,0.007,0,0.218,0,0.345,0,0.037,0
2050-08-29T23:00:00Z,0.034,0.038,0.008,0.011,0.236,0.002,0.299,0.009,0.025,0.062
2050-08-30T00:00:00Z,0.031,0.166,0.021,0.067,0.199,0.049,0.188,0.082,0.026,0.185
2050-08-30T01:00:00Z,0.106,0.33,0.03,0.147,0.228,0.123,0.213,0.182,0.011,0.304
2050-08-30T02:00:00Z,0.161,0.407,0.02,0.216,0.374,0.199,0.297,0.279,0.002,0.412
2050-08-30T03:00:00Z,0.136,0.43,0.008,0.275,0.441,0.245,0.303,0.347,0,0.478
2050-08-30T04:00:00Z,0.103,0.475,0.003,0.314,0.426,0.271,0.261,0.362,0,0.491
2050-08-30T05:00:00Z,0.081,0.529,0.003,0.315,0.379,0.268,0.219,0.346,0,0.456
2050-08-30T06:00:00Z,0.063,0.507,0.004,0.28,0.347,0.227,0.181,0.294,0.001,0.351
2050-08-30T07:00:00Z,0.057,0.466,0.003,0.235,0.327,0.169,0.146,0.203,0.014,0.231
2050-08-30T08:00:00Z,0.036,0.33,0.002,0.182,0.296,0.125,0.105,0.12,0.047,0.141
2050-08-30T09:00:00Z,0.013,0.191,0.002,0.118,0.226,0.072,0.06,0.06,0.088,0.062
2050-08-30T10:00:00Z,0.02,0.055,0.001,0.027,0.182,0.026,0.031,0.015,0.126,0.007
2050-08-30T11:00:00Z,0.031,0,0.001,0,0.201,0.001,0.011,0,0.133,0
2050-08-30T12:00:00Z,0.043,0,0.001,0,0.244,0,0.003,0,0.142,0
2050-08-30T13:00:00Z,0.068,0,0.001,0,0.264,0,0.009,0,0.11,0
2050-08-30T14:00:00Z,0.077,0,0.001,0,0.23,0,0.039,0,0.084,0
2050-08-30T15:00:00Z,0.07,0,0,0,0.214,0,0.065,0,0.054,0
2050-08-30T16:00:00Z,0.075,0,0,0,0.227,0,0.05,0,0.036,0
2050-08-30T17:00:00Z,0.05,0,0.001,0,0.188,0,0.038,0,0.022,0
2050-08-30T18:00:00Z,0.034,0,0.002,0,0.125,0,0.036,0,0.014,0
2050-08-30T19:00:00Z,0.024,0,0,0,0.074,0,0.044,0,0.009,0
2050-08-30T20:00:00Z,0.019,0,0,0,0.028,0,0.055,0,0.009,0
2050-08-30T21:00:00Z,0.014,0,0.003,0,0.005,0,0.073,0,0.006,0
2050-08-30T22:00:00Z,0.009,0,0.015,0,0.001,0,0.096,0,0.005,0
2050-08-30T23:00:00Z,0.004,0.043,0.027,0.015,0.003,0.001,0.106,0.004,0.003,0.037
2050-08-31T00:00:00Z,0.013,0.191,0.026,0.064,0.007,0.05,0.079,0.041,0.006,0.126
2050-08-31T01:00:00Z,0.03,0.378,0.031,0.127,0.013,0.136,0.093,0.096,0.005,0.238
2050-08-31T02:00:00Z,0.024,0.5,0.045,0.174,0.025,0.227,0.121,0.167,0.005,0.327
2050-08-31T03:00:00Z,0.018,0.551,0.084,0.218,0.037,0.313,0.142,0.24,0.001,0.355
2050-08-31T04:00:00Z,0.016,0.548,0.087,0.212,0.058,0.36,0.139,0.305,0.001,0.306
2050-08-31T05:00:00Z,0.015,0.529,0.068,0.191,0.086,0.338,0.118,0.345,0.001,0.272
2050-08-31T06:00:00Z,0.015,0.498,0.051,0.167,0.107,0.295,0.09,0.324,0.001,0.237
2050-08-31T07:00:00Z,0.014,0.441,0.032,0.136,0.118,0.239,0.069,0.261,0.001,0.189
2050-08-31T08:00:00Z,0.011,0.338,0.014,0.098,0.115,0.174,0.05,0.181,0.001,0.124
2050-08-31T09:00:00Z,0.004,0.21,0.009,0.058,0.108,0.11,0.03,0.102,0.001,0.053
2050-08-31T10:00:00Z,0.006,0.072,0.028,0.014,0.099,0.05,0.02,0.033,0.005,0.007
2050-08-31T11:00:00Z,0.011,0,0.061,0,0.104,0.005,0.018,0,0.021,0
2050-08-31T12:00:00Z,0.025,0,0.09,0,0.146,0,0.031,0,0.022,0
2050-08-31T13:00:00Z,0.045,0,0.104,0,0.168,0,0.063,0,0.02,0
2050-08-31T14:00:00Z,0.059,0,0.12,0,0.182,0,0.107,0,0.019,0
2050-08-31T15:00:00Z,0.06,0,0.138,0,0.211,0,0.132,0,0.019,0
2050-08-31T16:00:00Z,0.045,0,0.154,0,0.203,0,0.161,0,0.03,0
2050-08-31T17:00:00Z,0.027,0,0.164,0,0.179,0,0.196,0,0.057,0
2050-08-31T18:00:00Z,0.023,0,0.166,0,0.147,0,0.225,0,0.075,0
2050-08-31T19:00:00Z,0.024,0,0.151,0,0.13,0,0.222,0,0.072,0
2050-08-31T20:00:00Z,0.027,0,0.181,0,0.094,0,0.195,0,0.064,0
2050-08-31T21:00:00Z,0.022,0,0.167,0,0.057,0,0.17,0,0.041,0
2050-08-31T22:00:00Z,0.016,0,0.179,0,0.034,0,0.131,0,0.021,0
2050-08-31T23:00:00Z,0.008,0.036,0.19,0.015,0.019,0.001,0.084,0.009,0.008,0.024
2050-09-01T00:00:00Z,0.002,0.161,0.153,0.07,0.007,0.065,0.045,0.07,0.025,0.09
2050-09-01T01:00:00Z,0.021,0.318,0.177,0.145,0.011,0.18,0.054,0.163,0.067,0.178
2050-09-01T02:00:00Z,0.057,0.453,0.196,0.248,0.016,0.301,0.068,0.233,0.068,0.262
2050-09-01T03:00:00Z,0.078,0.563,0.356,0.334,0.017,0.404,0.086,0.291,0.064,0.333
2050-09-01T04:00:00Z,0.08,0.593,0.379,0.386,0.019,0.489,0.109,0.346,0.064,0.361
2050-09-01T05:00:00Z,0.066,0.519,0.343,0.385,0.024,0.556,0.112,0.323,0.058,0.348
2050-09-01T06:00:00Z,0.044,0.405,0.266,0.336,0.027,0.563,0.084,0.271,0.051,0.303
2050-09-01T07:00:00Z,0.022,0.26,0.194,0.275,0.03,0.515,0.05,0.194,0.043,0.216
2050-09-01T08:00:00Z,0.01,0.153,0.113,0.191,0.032,0.406,0.024,0.121,0.035,0.13
2050-09-01T09:00:00Z,0.013,0.075,0.056,0.096,0.039,0.246,0.009,0.069,0.025,0.054
2050-09-01T10:00:00Z,0.018,0.021,0.053,0.019,0.064,0.11,0.004,0.025,0.014,0.006
2050-09-01T11:00:00Z,0.045,0,0.125,0,0.111,0.009,0.003,0,0.015,0
2050-09-01T12:00:00Z,0.063,0,0.141,0,0.173,0,0.004,0,0.015,0
2050-09-01T13:00:00Z,0.061,0,0.152,0,0.201,0,0.009,0,0.01,0
2050-09-01T14:00:00Z,0.054,0,0.162,0,0.186,0,0.021,0,0.005,0
2050-09-01T15:00:00Z,0.054,0,0.172,0,0.201,0,0.036,0,0.005,0
2050-09-01T16:00:00Z,0.069,0,0.174,0,0.231,0,0.057,0,0.009,0
2050-09-01T17:00:00Z,0.079,0,0.18,0,0.238,0,0.095,0,0.013,0
2050-09-01T18:00:00Z,0.068,0,0.16,0,0.251,0,0.151,0,0.019,0
2050-09-01T19:00:00Z,0.061,0,0.131,0,0.242,0,0.176,0,0.022,0
2050-09-01T20:00:00Z,0.061,0,0.134,0,0.236,0,0.169,0,0.03,0
2050-09-01T21:00:00Z,0.061,0,0.135,0,0.208,0,0.169,0,0.038,0
2050-09-01T22:00:00Z,0.057,0,0.148,0,0.214,0,0.171,0,0.039,0
2050-09-01T23:00:00Z,0.043,0.034,0.114,0.016,0.208,0.001,0.137,0.01,0.019,0.061
2050-09-02T00:00:00Z,0.029,0.149,0.059,0.087,0.157,0.045,0.074,0.085,0.045,0.194
2050-09-02T01:00:00Z,0.086,0.295,0.064,0.207,0.2,0.12,0.082,0.166,0.059,0.338
2050-09-02T02:00:00Z,0.149,0.425,0.079,0.333,0.355,0.214,0.161,0.231,0.035,0.449
2050-09-02T03:00:00Z,0.206,0.456,0.104,0.426,0.408,0.3,0.221,0.288,0.015,0.523
2050-09-02T04:00:00Z,0.223,0.42,0.132,0.482,0.388,0.341,0.217,0.326,0.005,0.53
2050-09-02T05:00:00Z,0.179,0.372,0.136,0.467,0.333,0.351,0.192,0.33,0.002,0.485
2050-09-02T06:00:00Z,0.124,0.316,0.103,0.356,0.27,0.333,0.169,0.299,0.003,0.413
2050-09-02T07:00:00Z,0.091,0.292,0.071,0.29,0.219,0.283,0.141,0.232,0.005,0.285
2050-09-02T08:00:00Z,0.043,0.207,0.039,0.216,0.198,0.19,0.101,0.154,0.011,0.177
2050-09-02T09:00:00Z,0.018,0.104,0.014,0.125,0.185,0.091,0.059,0.084,0.012,0.077
2050-09-02T10:00:00Z,0.015,0.027,0.02,0.035,0.179,0.036,0.041,0.024,0.02,0.009
2050-09-02T11:00:00Z,0.047,0,0.04,0,0.21,0.002,0.038,0,0.026,0
2050-09-02T12:00:00Z,0.076,0,0.069,0,0.268,0,0.058,0,0.018,0
2050-09-02T13:00:00Z,0.09,0,0.088,0,0.302,0,0.089,0,0.011,0
2050-09-02T14:00:00Z,0.079,0,0.08,0,0.278,0,0.12,0,0.018,0
2050-09-02T15:00:00Z,0.052,0,0.065,0,0.237,0,0.142,0,0.065,0
2050-09-02T16:00:00Z,0.029,0,0.054,0,0.201,0,0.15,0,0.112,0
2050-09-02T17:00:00Z,0.01,0,0.055,0,0.172,0,0.145,0,0.137,0
2050-09-02T18:00:00Z,0.003,0,0.057,0,0.155,0,0.135,0,0.136,0
2050-09-02T19:00:00Z,0.002,0,0.061,0,0.171,0,0.128,0,0.106,0
2050-09-02T20:00:00Z,0,0,0.064,0,0.208,0,0.118,0,0.086,0
2050-09-02T21:00:00Z,0,0,0.058,0,0.185,0,0.12,0,0.065,0
2050-09-02T22:00:00Z,0.004,0,0.05,0,0.144,0,0.126,0,0.065,0
2050-09-02T23:00:00Z,0.013,0.021,0.031,0.03,0.135,0.001,0.122,0.016,0.048,0.051
2050-09-03T00:00:00Z,0.005,0.102,0.011,0.141,0.096,0.076,0.08,0.134,0.075,0.162
2050-09-03T01:00:00Z,0.011,0.194,0.014,0.28,0.129,0.205,0.104,0.291,0.071,0.282
2050-09-03T02:00:00Z,0.005,0.275,0.012,0.376,0.195,0.302,0.118,0.429,0.05,0.38
2050-09-03T03:00:00Z,0.001,0.336,0.015,0.466,0.216,0.341,0.118,0.52,0.039,0.438
2050-09-03T04:00:00Z,0,0.376,0.017,0.495,0.216,0.358,0.116,0.55,0.028,0.454
2050-09-03T05:00:00Z,0.001,0.354,0.02,0.454,0.218,0.333,0.115,0.522,0.018,0.405
2050-09-03T06:00:00Z,0.001,0.298,0.025,0.34,0.211,0.271,0.112,0.455,0.008,0.336
2050-09-03T07:00:00Z,0.001,0.221,0.026,0.274,0.191,0.193,0.105,0.4,0.002,0.257
2050-09-03T08:00:00Z,0,0.148,0.016,0.206,0.167,0.131,0.098,0.301,0.001,0.164
2050-09-03T09:00:00Z,0,0.08,0.009,0.118,0.158,0.075,0.096,0.192,0.002,0.082
2050-09-03T10:00:00Z,0,0.021,0.018,0.023,0.176,0.027,0.104,0.072,0.005,0.011
2050-09-03T11:00:00Z,0.004,0,0.05,0,0.233,0.001,0.125,0,0.009,0
2050-09-03T12:00:00Z,0.015,0,0.078,0,0.294,0,0.164,0,0.013,0
2050-09-03T13:00:00Z,0.03,0,0.086,0,0.313,0,0.191,0,0.015,0
2050-09-03T14:00:00Z,0.043,0,0.089,0,0.314,0,0.202,0,0.014,0
2050-09-03T15:00:00Z,0.049,0,0.099,0,0.303,0,0.212,0,0.01,0
2050-09-03T16:00:00Z,0.043,0,0.113,0,0.285,0,0.218,0,0.008,0
2050-09-03T17:00:00Z,0.03,0,0.12,0,0.278,0,0.208,0,0.02,0
2050-09-03T18:00:00Z,0.018,0,0.106,0,0.278,0,0.18,0,0.033,0
2050-09-03T19:00:00Z,0.006,0,0.09,0,0.254,0,0.145,0,0.039,0
2050-09-03T20:00:00Z,0.001,0,0.089,0,0.287,0,0.124,0,0.038,0
